Description,Label
"Người anh em #OP chuẩn bị phát hành tập 105 rồi, #CONAN cũng phải ra tiếp cho bằng bạn bằng bè chứ nhỉ",truyện
"KIM ĐỒNG COMICS TOURNAMENTKẾT QUẢ VÒNG 2 TRẬN 14YONA (Yona Công chúa bình minh) Mã số: KD47 TỔNG HITS: 4005NAKAMORI AOKO (Magic Kaito) Mã số: KD30 TỔNG HITS: 7637CAROL REED (Dấu ấn hoàng gia) Mã số: KD03 TỔNG HITS: 1059 THẮNG CUỘC BƯỚC TIẾP VÀO VÒNG TRONGNAKAMORI AOKO Tèn ten, vậy là cô gái Aoko đã chiến thắng và đi tiếp vào vòng 3 Xin chúc mừng #nxbkimdong #kimdongcomics #KĐComics_Tournament #colorfiesta",truyện
">>> PHONG THẦN DIỄN NGHĨA bản DELUXE <<<Vol6 sẽ chính thức lên kệ từ sáng ngày mai: 27092024, mời các bạn đón đọc!!",truyện
"Ai ơi nhớ lấy câu nàyỦa câu sau như nào cho vần ta Thôiiii ~ Ý là 4 cuốn lịch xinh đẹp tuyệt vời này sẽ phát hành trên toàn quốc từ thứ Sáu tuần sau 06122024, và tối mai sẽ mở PreOrder trên 2 kênh phát hành Online của nhà Kim tại link dưới comment Đúng : ngày mới mở link, lúc đó vào mới đặt được nhé các bạn, giờ vô link chưa có hiện nút đặt mua đâu Với cả số lượng đặt trước cũng có hạn thôi, lỡ không đặt được thì hôm tới ra nhà sách vẫn mua được mà, đừng lo nhé",truyện
">>>SỰ THẬT CHỈ CÓ MỘT <<<Tham gia chương trình, vừa được xem, vừa được chơi lại còn có quà mang về nè Những món quà độc quyền này sẽ dành cho các Fan chơi game trong chương trình, nhưng yên trí là khán giả ngồi xem vẫn có rất nhiều cơ hội để giành quà nữa đó Color Fiesta: PARANORMAL Chủ Nhật, 06/10/2024Sảnh A1 → A4, SKY EXPO, Công viên Phần mềm Quang Trung, Quận 12, Thành phố Hồ Chí Minh#nxbkimdong #kimdongcomics #cofiss13",truyện
Đợi mãi cuối cùng cũng sắp được gặp lại #YONA trên kệ sách rồi 12 tập tái bản đầu tiên Vol1~12 sẽ phát hành chính thức trên toàn quốc từ sáng mai: 02122024Mời các bạn đón đọc!!,truyện
"Mọi câu chuyện vĩ đại đều có một khởi đầu thú vị, và hành trình của bộ đôi Satoshi Pikachu cũng không nằm ngoại lệ! Satoshi làm cách nào để kết bạn với Pikachu vốn không ưa con người? Cậu đã gặp những người bạn, những đối thủ nào trên bước đường phiêu lưu? Cậu chạm trán Pokémon Huyền thoại Houou trong hoàn cảnh nào?“POKÉMON: TỚ CHỌN CẬU!” Manga được chuyển thể từ Movie cùng tên là tác phẩm chắc chắn phải có trên kệ sách của mọi fan Pokémon!!!Trọn bộ 2 tập sẽ được phát hành toàn quốc vào sáng thứ hai tuần tới: 09012023 nhé các bạn! Ngoài ra đây cũng là một ấn phẩm thích hợp dành tặng cho các em nhỏ nhân dịp Tết đến đấy",truyện
"LỊCH TREO TƯỜNG THÁM TỬ LỪNG DANH CONAN 2025Đón chào năm mới với bộ LỊCH TREO TƯỜNG THÁM TỬ LỪNG DANH CONAN 2025, ấn phẩm đặc biệt phát hành nhân dịp kỉ niệm 30 năm ra mắt tác phẩm! Cuốn lịch chắc chắn sẽ khiến các Fan mê mẩn với những minh họa đặc sắc do chính tay tác giả lên màu trong suốt hành trình sáng tác, tái hiện những khoảnh khắc gay cấn và đáng nhớ của Conan cùng các nhân vật quen thuộc Đảm bảo chẳng riêng gì Fan của chàng thám tử teo nhỏ mà cả các độc giả hâm mộ Manga nói chung cũng không thể bỏ qua ấn phẩm độc đáo này!!Ngoài ra, lịch còn đi kèm một Poster đặc biệt với hình ảnh Conan cùng dàn nhân vật chính Hãy nhanh tay bổ sung ngay vào bộ sưu tập lịch để cùng đắm mình vào bầu không khí trinh thám suốt cả năm nhé!",truyện
"Long ~ time no see ~ Nhìn cứ kì kì ấy nhờ, kì này gặp nhau thật nè",truyện
Chiếc hộp metalize ánh tím bạc và thứ bên trong nó ONE PIECE Vol104 BẢN ĐẶC BIỆT ~ Đánh dấu cột mốc lần đầu tiên ONE PIECE có một chiếc STANDEE ACRYLIC cực kì chất lượng Các bạn hãy chờ tới đầu tuần sau để được trên tay và trải nghiệm nhé,truyện
Tối nay sẽ là trận cuối cùng của vòng 2 rồi nè!!!,truyện
Sáng mát lành cùng ngắm bộ ảnh chụp Vol10 trước ngày lên kệ nào |,truyện
"ỨNG DỤNG ĐỌC TRUYỆN TRANH TRUYỆN MỚI HÔM NAY!!Mời các bạn thưởng thức các tập tiếp theo của ONE PIECE, NARUTO và TAKAGI Cài đặt tại Google Play: https://playgooglecom/store/apps/detailsCài đặt tại Apple Store: https://appsapplecom/vn/app/kimdongcomics/id6444465158",truyện
"Bon bon trên chiếc xe trúng thưởng cùng cô nhóc Maruko, chị gái, bố và ông trong NHÓC MARUKO Vol14 nào Hẹn gặp các bạn vào sáng thứ Sáu: 29112024 nhé!!",truyện
"Chị không có nhà, đúng chứ? Tôi sẽ cho chị thuê phòng miễn phí một thời gian Đổi lại ta sẽ chơi một trò chơi Chị sẽ xoay bút để định đoạt số phận của mình Thử thách trò chơi cuộc đời của nàng Lọ Lem xin phép được bắt đầu từ sáng ngày mai, 04102024!! Mời các bạn đón đọc",truyện
Ngày này tuần sau Vol9 sẽ lên kệ nhé bà con DẤU ẤN HOÀNG GIA Vol 9 | 18102024,truyện
"COLOR FIESTA #13: GIAN HÀNG SÁCH KIM ĐỒNG COMICSKỉ niệm 30 năm ra đời của #CONAN nên đương nhiên không thể thiếu quà Conan dành cho độc giả được rồi, đầu tiên là: >>>POSTER 40x60cm với minh họa mới từ tạp chí Shonen Sunday<<<Thể lệ tặng quà đã có trong ảnh, mời các bạn tham khảo nhé Color Fiesta: PARANORMAL Chủ Nhật, 06/10/2024Sảnh A1 → A4, SKY EXPO, Công viên Phần mềm Quang Trung, Quận 12, Thành phố Hồ Chí Minh#nxbkimdong #kimdongcomics #cofiss13",truyện
KIM ĐỒNG COMICS TOURNAMENTKẾT QUẢ CHUNG KẾT SEASON 3HARUNO SAKURA Mã số: KD12 Manga: Naruto Tác giả: Masashi Kishimoto DANH HIỆU: 2ND RUNNER UP Quý quân toàn mùa giải Lượt Share: 17808 Lượt Comment mã số: 14821 ĐIỂM HITS CHUNG KẾT: 32629!!*Kết quả đã được BTC loại trừ các comment/share spam#nxbkimdong #kimdongcomics #KĐComics_Tournament #colorfiesta,truyện
"Thả nhẹ chiếc ảnh ở đây thôi, không có ý gì đâu",truyện
"COMIC HÔM NAY 7102024Dàn sách mới đã lên kệ, các bạn đừng quên qua rinh về nha",truyện
Cùng đón một năm con mèo thật dễ thương nhen các bạn,truyện
"Èn en, không chỉ lịch treo tường, năm nay nhà Kim còn mang đến cho các bạn một bộ lịch bàn Thám tử lừng danh Conan sử dụng minh họa màu đến từ tác giả Gosho Aoyama nữa đó!! 30 năm Conan nó phải khác chứ các bạn nhỉ Hãy cùng đón chờ những thông tin phát hành chính thức trên Fanpage nhé",truyện
"COMIC HÔM NAY 25112024Dàn sách mới đã lên kệ, mời các bạn đón đọc",truyện
"LẦN ĐẦU TIÊN TẠI HÀ NỘI TRIỂN LÃM 30 NĂM ĐI CÙNG KÝ ỨC THÁM TỬ LỪNG DANH CONANHáo hức đến mai quá các bạn ơiiii, hãy cùng xem một đoạn phỏng vấn ngắn các bạn độc giả tại Hà Nội, để coi chúng ta có cùng chung cảm xúc trước thềm triển lãm không nàoooo TRIỂN LÃM 30 NĂM ĐI CÙNG KÝ ỨC THÁM TỬ LỪNG DANH CONAN9h ~ 21h mỗi ngày, từ 2610 ~ 25122024Tại: Trụ sở NXB Kim Đồng, số 55 Quang Trung, phường Nguyễn Du, quận Hai Bà Trưng Hà NộiMua vé Online tại Klook: https://wwwklookcom/vi/activity/133552detectiveconan30thanniversaryexhibitioninhanoi/",truyện
Câu chuyện về những con người được đưa đường chỉ lối sắp sửa chạm tới cột mốc đầu 3 rồi đây!! Các Fan của #ROTO đừng quên đón tập mới về vào sáng ngày mai nhé! ~ ~Vol30 | 23092024,truyện
Một sáng đầu tuần thật lạnh,truyện
ℙℝℙ ℕℍ 2 ngày nữa thôi cả nhà ơiiii,truyện
Chờ em đến mùa xuân,truyện
"KIM ĐỒNG COMICS TOURNAMENTKẾT QUẢ VÒNG 2 TRẬN 13HYUGA HINATA (Naruto) Mã số: KD13 TỔNG HITS: 11613YOSANO SUZUME (Hirunaka no ryusei) Mã số: KD49 TỔNG HITS: 616KOHAKU (Dr Stone) Mã số: KD24 TỔNG HITS: 4229 THẮNG CUỘC BƯỚC TIẾP VÀO VÒNG TRONGHYUGA HINATA Đã có kết quả trận thứ 13 vòng 2 rồi đây cả nhà ơiii, chúc mừng cô gái Hinata đã thắng cuộc và bước tiếp vào vòng 3 Hẹn gặp lại các bạn trong trận đấu thứ 14, diễn ra sau 1 tiếng nữa nhé #nxbkimdong #kimdongcomics #KĐComics_Tournament #colorfiesta",truyện
"Carol và Memphis đã trùng phùng, còn độc giả Việt Nam và DẤU ẤN HOÀNG GIA Vol12 có hẹn gặp nhau vào kì phát hành cuối cùng của tháng 11 này",truyện
"Hayame đã mất đi mái nhà lẫn cuộc sống nội trợ sau khi li hôn Vào thời điểm đen tối nhất, cô đã gặp cậu nhóc cấp 3 giàu có Issei và được cho ở lại nhà cậu ta với điều kiện phải tham gia “trò chơi cuộc đời” do Issei đề raThử thách trò chơi lần này là “trừng trị tên quấy rối Koya trước mặt bàn dân thiên hạ”!!!?Tuy rất bối rối khi bị ép phải thực hiện hành động vô lí trên, nhưng không hiểu sao Hayame lại hợp tác với Koya khiến Issei mới là người cảm thấy xấu hổ!!!? Hãy cùng theo dõi những diễn biến mới nhất của LỜI HỨA LỌ LEM trong Vol3, lên kệ trong kì phát hành đầu tiên của tháng 11 01112024 nhé!!",truyện
"Lần đầu tiên tại Hà Nội TRIỂN LÃM 30 NĂM ĐI CÙNG KÝ ỨC THÁM TỬ LỪNG DANH CONAN>>> CÙNG XEM NHỮNG PHẦN QUÀ TẶNG ĐỘC QUYỀN ĐI THEO TỪNG HẠNG VÉ NHÉ <<<Bạn có tò mò những phần quà tặng độc quyền, xuất hiện duy nhất trong Triển lãm tại Hà Nội của chúng ta sẽ hiện hình như thế nào không? Và có bao nhiêu vé Vip, vé Premium được phát hành dịp này nữa!!? Hãy cùng bấm vào từng ảnh để xem thông tin của từng hạng vé một nhé! Chỉ biết rằng Fan của CONAN chắc chắn không thể bỏ lỡ đâu Xin mời xin mờiiiii!TRIỂN LÃM 30 NĂM ĐI CÙNG KÝ ỨC THÁM TỬ LỪNG DANH CONAN9h ~ 21h mỗi ngày, từ 2610 ~ 25122024Tại: Trụ sở NXB Kim Đồng, số 55 Quang Trung, phường Nguyễn Du, quận Hai Bà Trưng Hà NộiVé bán trực tiếp tại Hệ thống nhà sách Kim Đồng, Fahasa, Phương Nam tại Hà NộiMua vé Online tại Klook: https://wwwklookcom//133552detectiveconan30th",truyện
"COMIC HÔM NAY 23092024Dàn sách mới hôm nay đã lên kệ, bạn nào mua được #OP Vol103 rồi vào đây khoe đi",truyện
"COMIC HÔM NAY 01112024Bắt đầu tháng 11 với rất nhiều tựa Comics mới, mời các bạn đón đọc!!",truyện
"Hãy coi mỗi tác phẩm đều là tác phẩm đầu tay để băn khoăn và trăn trở trong từng trang vẽ Họa sĩ FUJIKO F FUJIO 01122024, xin được gửi lời chúc mừng sinh nhật vị họa sĩ đại tài FUJIKO F FUJIO, người đã đưa chúng ta đến với những chuyến phiêu lưu bất tận của tuổi thơ diệu kì Mong cho những tác phẩm của bác luôn sống mãi với thời gian, và NXB Kim Đồng sẽ tiếp tục gửi đến các độc giả Việt Nam thêm nhiều bộ truyện giá trị của bác trong thời gian tới",truyện
"MỪNG KHAI TRƯƠNG NHÀ SÁCH KIM ĐỒNG TẠI HUẾ Nhà sách Kim Đồng 16 Phan Bội Châu TPHuế chính thức mở cửa và sẵn sàng chào đón tất cả các fan xứ Huế rồi này Từ ngày 11/11 25/11, tất cả các tựa sách đều được ưu đãi từ 15% đến 70% kèm phần quà cho mỗi đơn hàng! Còn chần chờ gì nữa mà không rủ bạn bè đến ngay để cùng nhau rinh sách về nào! Địa chỉ: Nhà sách Kim Đồng 16 Phan Bội Châu, Phước Vĩnh, thành phố HuếCHƯƠNG TRÌNH ƯU ĐÃI: Ưu đãi 15%, 30%, 50%, 70% Combo sách HOT ưu đãi 30%QUÀ TẶNG CHO MỖI ĐƠN HÀNG: Tặng Bookmark Huế cho mọi đơn hàng Tặng 01 bút chì Doraemon cho đơn hàng ≥ 120K Tặng 01 bút bi Doraemon cho đơn hàng ≥ 220K Tặng 01 sáp màu Doraemon cho đơn hàng ≥ 320K Quà tặng hấp dẫn khi mua sách theo comboMời các bạn ghé qua nhà sách mới của Kim Đồng nha!",truyện
₳₱₱Ɏ ₳Ø₩ɆɆ₦ sᴏᴍᴇᴛʜɪɴɢ ɪs ᴄᴏᴍɪɴɢ,truyện
"KIM ĐỒNG COMICS TOURNAMENTKẾT QUẢ VÒNG 2 TRẬN 11JULIET PERSIA (Nàng Juliet ở trường nội trú) Mã số: KD17 TỔNG HITS: 660NAMI (One Piece) Mã số: KD32 TỔNG HITS: 8976TOGA HIMIKO (Học viện siêu anh hùng) Mã số: KD42 TỔNG HITS: 3157 THẮNG CUỘC BƯỚC TIẾP VÀO VÒNG TRONGNAMI Xin được công bố kết quả trận đấu thứ 11, vòng 2!!! Chúc mừng người thắng cuộc NAMI #nxbkimdong #kimdongcomics #KĐComics_Tournament #colorfiesta",truyện
"ℕ>>>CLAMP PREMIUM COLLECTION<<<Đã là Fan của CLAMP chắc chắn sẽ không thể bỏ lỡ tác phẩm để đời này của bộ tứ Hẹn gặp các bạn vào kì phát hành cuối cùng của tháng 9, thứ Hai ngày 30092024 nhé",truyện
"Tối qua ngày 03/12, tại Lễ trao Giải thưởng toàn quốc về thông tin đối ngoại lần thứ X, cuốn sách “The Land Of Charm Picture Atlas Of Vietnam Đất Nước Gấm Hoa” đã vinh dự được trao giải Nhì NXB Kim Đồng vô cùng tự hào khi cuốn sách đã được hội đồng ghi nhận trong việc lan tỏa hình ảnh Việt Nam đến bạn đọc trong và ngoài nước Thành quả này cũng là sự ghi nhận xứng đáng cho những nỗ lực không ngừng của đội ngũ tác giả trong việc tạo ra một cuốn sách vừa mang tính khoa học, vừa giàu tính nghệ thuật “The Land Of Charm Picture Atlas Of Vietnam Đất Nước Gấm Hoa” không chỉ là một cuốn atlas địa lý đơn thuần mà còn là hành trình khám phá Việt Nam đầy cảm xúc Với gần 200 trang sách, độc giả sẽ được chu du khắp 63 tỉnh thành, từ những đỉnh núi cao hùng vĩ đến những bãi biển dài cát trắng, từ những di tích lịch sử ngàn năm tuổi đến những địa danh đang trở thành dấu ấn văn hóa mới Độc giả cũng sẽ được đắm chìm trong không gian văn hóa với những bộ trang phục truyền thống, những đặc sản mang nét văn hóa độc đáo của từng vùng miền",truyện
"COMIC HÔM NAY 28102024Dàn sách mới đã lên kệ, mời các bạn đón đọc",truyện
"TRIỂN LÃM SÁCH CHÀO MỪNG KỈ NIỆM 70 NĂM NGÀY GIẢI PHÓNG THỦ ĐÔ THỜI GIAN: 09/10 13/10/2024 ĐỊA ĐIỂM: Thư viện Quốc gia, 31 Tràng Thi, Q Hoàn Kiếm, Hà NộiMời bạn ghé thăm gian hàng của NXB Kim Đồng với vô vàn tựa sách ưu đãi từ 15% 30%Ngoài ra, tại Triển lãm còn có không gian trưng bày trong nhà và ngoài trời theo các chủ đề, nhiều sự kiện tọa đàm, giới thiệu sách; giao lưu tác giả, nhằm cung cấp cho bạn đọc trải nghiệm thú vịCác bạn note thêm địa điểm dạo chơi dịp này nha!*Số lượng quà tặng trong chương trình có hạn",truyện
Zoom in Zoom out Hôm nay ai rinh được trước rồi comment điểm danh nào,truyện
"ℕ ℙℂ Khép màn Wano quốc, mở ra năng lực mới!! Hãy cùng nhìn lại thông tin xoay quanh VOLUME 103 của chúng ta nhé Trong lúc Zoro và Sanji hạ gục 2 át chủ bài bên phe địch, cuộc đối đầu giữa Luffy VS Kaido cũng trở nên kịch liệt hơn bao giờ hết!! Ở một nơi khác, trận chiến giữa liên minh Law Kid VS Big Mom cũng được đẩy đến cực hạn Liệu họ có thể giành phần thắng trước 2 Tứ hoàng hay không!?+Bản Bìa gập: Giá 22000Đ+Bản Bìa áo: Giá 25000Đ +Bản Limited Bìa cứng: Giá 130000ĐTặng kèm Postcard độc quyền khi mua bản thường (Bìa gập hoặc Bìa áo) & bản Limited!!Hẹn gặp bạn vào sáng Thứ hai, 23092024!!!",truyện
"Tối ngày đầu tiên của Triển lãm 30 năm đi cùng ký ức Thám tử lừng danh Conan Triển lãm mở cửa đến 21h và nhận lượt khách cuối cùng lúc 20h30 Các bạn lưu ý để sắp xếp thời gian đến tham dự nha TRIỂN LÃM 30 NĂM ĐI CÙNG KÝ ỨC THÁM TỬ LỪNG DANH CONAN9h ~ 21h mỗi ngày, từ 2610 ~ 25122024Tại: Trụ sở NXB Kim Đồng, số 55 Quang Trung, phường Nguyễn Du, quận Hai Bà Trưng, Hà NộiMua vé Online tại Klook: https://wwwklookcom/vi/activity/133552detectiveconan30thanniversaryexhibitioninhanoi/",truyện
"MINIGAME 10 TẤM VÉ THAM DỰ LỄ KHAI MẠC VÀ TRẢI NGHIỆM SỚM TRIỂN LÃM CONAN NGÀY 26102024 đang đón chờ các độc giả may mắn Các bạn Fan Conan ở khu vực miền Bắc ơi, đừng bỏ lỡ cơ hội để trở thành 1 trong những khán giả đầu tiên được trải nghiệm sớm triển lãm Thám tử lừng danh Conan và giành được quà tặng hấp dẫn nhé Lễ khai mạc sẽ diễn ra vào 9h sáng ngày thứ Bảy (2610), vì vậy các bạn hãy đảm bảo sẽ có mặt để tham gia, nếu không thể có mặt thì BTC xin dành cơ hội này cho các bạn khác nha Các bạn chỉ cần làm theo 2 bước sau để tham gia:+ Like & Share bài post này ở chế độ Công khai+ Comment kể về một kỉ niệm đáng nhớ với bộ truyện Thám tử lừng danh Conan và tag 3 người bạn Đến 15h ngày thứ Năm (2410), Admin sẽ tiến hành chọn ra 10 ĐỘC GIẢ may mắn làm đủ 2 bước trênHãy rủ bạn bè cùng tham gia và chờ xem ai sẽ là người may mắn nhất nào Ngay bây giờ, bạn có thể PreOrder cả ba hạng mục vé tại đây nhé: https://wwwklookcom//133552detectiveconan30th/TRIỂN LÃM 30 NĂM ĐI CÙNG KÝ ỨC THÁM TỬ LỪNG DANH CONAN9h ~ 21h mỗi ngày, từ 2610 ~ 25122024Tại: Trụ sở NXB Kim Đồng, số 55 Quang Trung, phường Nguyễn Du, quận Hai Bà Trưng Hà Nội",truyện
"COLOR FIESTA #13: GIAN HÀNG SÁCH KIM ĐỒNG COMICSĐây rồi, để coi gian hàng của nhà Kim tại lễ hội Color Fiesta mùa này có gì nào Color Fiesta: PARANORMAL Chủ Nhật, 06/10/2024Sảnh A1 → A4, SKY EXPO, Công viên Phần mềm Quang Trung, Quận 12, Thành phố Hồ Chí Minh#nxbkimdong #kimdongcomics #cofiss13",truyện
"KIM ĐỒNG COMICS TOURNAMENTKẾT QUẢ VÒNG 3 TRẬN 3NAKAMORI AOKO (Magic Kaito) Mã số: KD30 TỔNG HITS: 7344 HITS tương tác + 2900 HITS vẽ tranh = 10244 HITSMORI RAN (Thám tử lừng danh Conan) Mã số: KD29 TỔNG HITS: 41923 HITS tương tác + 19000 HITS vẽ tranh = 60923 HITS THẮNG CUỘC BƯỚC TIẾP VÀO VÒNG TRONGMORI RAN Quá là dữ dội rồi, một chiến thắng áp đảo đến từ Ran Chúc mừng cô gái #nxbkimdong #kimdongcomics #KĐComics_Tournament #colorfiesta",truyện
"Kết quả Minigame: Ghi dấu bên hành trình 30 năm Thám tử lừng danh Conan đã có rồi đây!Minigame đã nhận được rất nhiều những bài dự thi chứa đựng đầy tình cảm của các fan dành cho series truyện và triển lãm Thám tử lừng danh Conan tại Hà Nội Trong số đó, đã có 6 bài dự thi được Ban tổ chức chọn ra để trao giải dựa vào các tiêu chí đã công bố Sau đây là danh sách những người thắng cuộc nhé 01 giải Trọn vẹn: Phù Thủy Nấm (https://wwwfacebookcom/namphuthuy1)với phần quà là 1 Tranh kỷ niệm 30 năm của Thám tử lừng danh Conan 05 giải Dấu ấn với phần quà là 01 thú bông Conan size M Giải Dấu ấn tình cảm: Cung Ngân (https://wwwfacebookcom/cungngan) Giải Dấu ấn hài hước: Mui Trần (https://wwwfacebookcom/profilephp?id=100066772653777) Giải Dấu ấn ấn tượng: Nguyen Anh (https://wwwfacebookcom/profilephp?id=100011036257502) Giải Dấu ấn cầu kì: Uyên Thảo Lê (https://wwwfacebookcom/tangerinesunshine) Giải Dấu ấn sáng tạo: Vũ Việt Vân Anh (https://wwwfacebookcom/woominyeong3)Ban tổ chức xin được chúc mừng những bạn chiến thắng! Các bạn hãy nhanh tay gửi thông tin vào email Ban tổ chức như hướng dẫn để nhận được các phần quà nhé!Rất cảm ơn các fan đã yêu thương và ủng hộ Conan hết mình! Không biết các fan chưa nhận được quà có muốn chơi thêm một Minigame nữa không nhỉ TRIỂN LÃM 30 NĂM ĐI CÙNG KÝ ỨC THÁM TỬ LỪNG DANH CONAN9h ~ 21h mỗi ngày, từ 2610 ~ 25122024Tại: Trụ sở NXB Kim Đồng, số 55 Quang Trung, phường Nguyễn Du, quận Hai Bà Trưng Hà NộiMua vé tại: https://wwwklookcom//133552detectiveconan30th/",truyện
"Tranh thủ chút ánh sáng cuối ngày Theo thông tin mới nhận, vào lúc 20:00 tối nay 25092024, các bạn có thể đặt trước Box Set TOKYO BABYLON tại 2 kênh phát hành Online của nhà Kim đó, link ở dưới phần comment nha",truyện
SHIN CẬU BÉ BÚT CHÌ Truyện dài Vol19: NHỮNG CẬU BÉ KUNGFU MÌ RAMEN ĐẠI CHIẾN Một cuộc phiêu lưu mới của cu Shin đang chờ đón các bạn!! Hẹn gặp các độc giả vào thứ Sáu tuần này: 22112024!!,truyện
DR STONE cũng sắp trở lại với phần ngoại truyện REBOOT đây Ra Tết nhiều truyện để đọc quá mọi người nhỉ,truyện
"Một góc nhất định phải checkin tại triển lãm Giờ mà có minigame checkin nhận quà triển lãm thì vui đó nhỉ TRIỂN LÃM 30 NĂM ĐI CÙNG KÝ ỨC THÁM TỬ LỪNG DANH CONAN9h ~ 21h mỗi ngày, từ 2610 ~ 25122024Tại: Trụ sở NXB Kim Đồng, số 55 Quang Trung, phường Nguyễn Du, quận Hai Bà Trưng, Hà NộiMua vé Online tại Klook: https://wwwklookcom/vi/activity/133552detectiveconan30thanniversaryexhibitioninhanoi/",truyện
30 năm Conan quá là rộn ràng với rất nhiều ấn phẩm Các Fan của chàng thám tử nhíchuẩn bị rinh cuốn lịch này về để 365 ngày đều có Conan ở bên nào!Hẹn gặp cả nhà vào thứ Sáu: 06122024!!,truyện
"ỨNG DỤNG ĐỌC TRUYỆN TRANH TRUYỆN MỚI HÔM NAY!!Tập 16 của KUROKO TUYỂN THỦ VÔ HÌNH đã có mặt trên App, cùng đọc ngay thôi nào Cài đặt tại Google Play: https://playgooglecom/store/apps/detailsCài đặt tại Apple Store: https://appsapplecom/vn/app/kimdongcomics/id6444465158",truyện
"[ℕ ℙℂ] >>> >>>Đặt cạnh hai chiếc bìa cách nhau hơn 20 năm cạnh nhau, chắc chắn các Fan sẽ thấy vô cùng thích thú bởi sự tương đồng! Tác giả Oda luôn đem cho chúng ta thật nhiều cảm xúc, nhỉ?Bạn cũng đừng quên Vol105 của OP <Với 2 bản bìa gập và bìa áo> sẽ lên kệ vào ngày 1111 nhé!",truyện
Chào một ngày mới sang Mong ngày mai đẹp trời để các bạn độc giả mua sách thuận lợi nè THÁM TỬ LỪNG DANH CONAN Vol104 [2 ấn bản] | 15112024,truyện
28 Tết rồi!! Chuẩn bị đồ ăn bánh kẹo cho Tết dần đi nào các cục cưng ~ Chưa tính đến cái Đại hội dọn nhà hay Đại hội dọn phòng dọn sách đâu đó nha!,truyện
Các bé ngoan ới ời!! Các bé có khỏe hông!? Anh hai Uramichi chuẩn bị cho tập 5 lên kệ nè Quà tặng kèm của tập này là một tấm Postcard xinh yêu nhé các bé! Hẹn gặp các bé vào sáng ngày mai: 18112024 Đừng bỏ lỡ nghen,truyện
"ASARI [Tái bản 2024] ʟᴏᴀᴅɪɴɢ 80% Sáng mai mời bà con cô bác đón đọc ASARI CÔ BÉ TINH NGHỊCH Vol71~80, phát hành sáng ngày mai: 06122024 nhé!!",truyện
"KIM ĐỒNG COMICS TOURNAMENT SEASON 3CÔNG BỐ DANH SÁCH 8 NHÂN VẬT LỌT VÀO VÒNG BÁN KẾT!!Xin chúc mừng 8 nàng thơ đã xuất sắc chiến thắng tại vòng 3!! Vậy là trận đấu Chung kết đã cận kề, nhưng trước đó, 8 cô gái của chúng ta sẽ phải trải qua vòng Bán kết khốc liệt!! Thứ tự các trận đấu của vòng Bán kết sẽ được công bố vào sáng mai, ngày 1102024! Thể lệ vòng Bán kết sẽ được công bố trong post này!! Hãy cùng bấm xem và chuẩn bị sẵn sàng cho những cuộc đấu tiếp theo nào Cổng dự đoán Top 3 nhân vật có điểm HITS cao nhất vòng Bán kết được mở từ lúc này tới hết ngày 210! Hãy nhanh tay gửi dự đoán của bạn để có cơ hội nhận được phần quà hấp dẫn nhé!Ngoài ra, đừng quên nhà Kim còn có ứng dụng đọc truyện tranh độc quyền và 100% bản quyền, đang bình chọn lại nhớ ra mấy truyện xưa ơi là xưa muốn đọc lại mà không tìm được sách thì có thể lên app đọc nè:Cài đặt tại Google Play: https://playgooglecom/store/apps/details Cài đặt tại Apple Store: https://appsapplecom/vn/app/kimdongcomics/id6444465158#nxbkimdong #kimdongcomics #KĐComics_Tournament #colorfiestaparanormal",truyện
"Các Fan BLUELCK nhớ lịch chưa, sáng mai ngày 20092024 rinh ngay tập 23 về nhé!!",truyện
Cùng ngắm những pô ảnh chụp DẤU ẤN HOÀNG GIA Vol7 trước thềm lên kệ vào thứ Sáu tuần này nì,truyện
"Cuối tuần này, hẹn bạn đọc nhà Kim ở Hội sách Hà Nội trên Phố đi bộ Hồ Hoàn Kiếm nha",truyện
"COMIC HÔM NAY 14102024Dàn sách mới đã lên kệ, các bạn đừng quên qua rinh về nhé",truyện
Tấm hình đăng mừng sinh nhật (muộn) của bé Shoto,truyện
"Các thành viên của vườn thú mở ra cuộc chiến khốc liệt với ban quản lí thủy cung để giành lại bạn bè Cuối cùng, Shiina đã đến được phòng giám đốc nơi Igarashi đang đợi và tham gia trận chiến cùng giám đốc thủy cung Isana, người chịu chung số phận với Shiina!?Vườn thú vs Thủy cungVƯỜN THÚ OMAGADOKI Vol3 phát hành toàn quốc thứ Hai tuần sau: 25112024 Mời các bạn đón đọc!!",truyện
ℕ >>>CLAMP PREMIUM COLLECTION<<<,truyện
"Chào buổi sáng các bạn độc giả, cuối tuần này bạn đã có kế hoạch nhâm nhi cuốn truyện nào chưa NINJA RANTARO [Tái bản 2024] Vol41 phát hành toàn quốc ngày 25112024 Mời các bạn đón đọc!!",truyện
Tháng 10 này hãy cùng ăn mừng chặng đường mới trên hành trình chinh phục độc giả của Thám tử lừng danh #CONAN với [Bản nâng cấp 2024] nhé các Fan!!!,truyện
